"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 13, 2014","282.13","287.08","287.08","282.13","9.02K","1.93%"
"Aug 12, 2014","276.78","275.20","278.17","275.20","20.06K","0.94%"
"Aug 11, 2014","274.21","275.20","275.20","274.21","1.80K","-0.36%"
"Aug 08, 2014","275.20","275.99","275.99","275.20","1.68K","0.00%"
"Aug 07, 2014","275.20","275.99","275.99","275.20","3.10K","-0.36%"
"Aug 06, 2014","276.19","274.21","276.19","274.21","0.66K","0.72%"
"Aug 05, 2014","274.21","275.99","275.99","274.21","1.42K","-0.65%"
"Aug 04, 2014","275.99","275.20","275.99","274.60","0.90K","0.65%"
"Aug 01, 2014","274.21","275.99","275.99","274.21","119.06K","-0.29%"
"Jul 31, 2014","275.00","276.19","276.19","274.21","0.70K","0.07%"
"Jul 30, 2014","274.80","275.20","277.18","274.21","201.42K","0.58%"
"Jul 28, 2014","273.22","273.61","273.61","273.22","3.80K","-0.14%"
"Jul 25, 2014","273.61","276.19","276.19","273.61","9.06K","-0.93%"
"Jul 24, 2014","276.19","277.18","277.18","276.19","0.84K","-0.36%"
"Jul 23, 2014","277.18","277.18","278.17","275.20","6.41K","0.00%"
"Jul 22, 2014","277.18","279.16","279.16","277.18","4.03K","0.00%"
"Jul 21, 2014","277.18","280.15","280.15","273.81","7.49K","0.00%"
"Jul 18, 2014","277.18","274.40","281.14","274.21","14.92K","0.36%"
"Jul 17, 2014","276.19","275.00","276.19","275.00","0.41K","0.43%"
"Jul 15, 2014","275.00","275.20","276.98","275.00","23.30K","0.29%"
"Jul 14, 2014","274.21","276.19","276.19","273.81","9.58K","0.00%"
"Jul 11, 2014","274.21","276.19","276.78","274.21","18.36K","0.07%"
"Jul 10, 2014","274.01","273.81","274.01","273.81","0.13K","0.07%"
"Jul 09, 2014","273.81","274.01","277.18","273.61","26.10K","0.00%"
"Jul 08, 2014","273.81","274.21","275.20","273.81","1.90K","-0.14%"
"Jul 07, 2014","274.21","274.21","277.18","274.21","16.03K","0.00%"
"Jul 04, 2014","274.21","274.40","277.18","273.22","28.10K","0.00%"
"Jul 03, 2014","274.21","275.20","277.18","274.21","57.17K","-0.36%"
"Jul 02, 2014","275.20","280.15","280.15","275.20","4.50K","-1.77%"
"Jul 01, 2014","280.15","274.40","280.15","274.21","5.67K","2.17%"
"Jun 30, 2014","274.21","276.19","276.38","274.21","9.50K","-0.72%"
"Jun 27, 2014","276.19","277.18","277.18","274.21","39.54K","0.29%"
"Jun 26, 2014","275.39","277.18","277.18","275.20","34.64K","-0.64%"
"Jun 25, 2014","277.18","278.17","278.17","276.78","14.48K","0.00%"
"Jun 24, 2014","277.18","279.16","282.13","277.18","6.38K","0.00%"
"Jun 23, 2014","277.18","286.08","286.08","276.58","6.69K","-0.71%"
"Jun 20, 2014","279.16","279.16","280.15","278.17","154.36K","0.00%"
"Jun 19, 2014","279.16","285.10","285.10","274.21","1.09M","0.36%"
"Jun 18, 2014","278.17","279.16","280.15","278.17","15.65K","-0.35%"
"Jun 17, 2014","279.16","279.16","282.13","278.17","9.96K","-0.70%"
"Jun 16, 2014","281.14","281.93","283.11","280.15","16.73K","-0.28%"
"Jun 13, 2014","281.93","285.10","286.88","280.15","18.53K","0.99%"
"Jun 11, 2014","279.16","279.16","282.13","278.96","54.03K","0.00%"
"Jun 10, 2014","279.16","280.15","280.15","279.16","24.37K","-0.35%"
"Jun 09, 2014","280.15","280.15","282.13","279.16","11.03K","0.00%"
"Jun 06, 2014","280.15","282.13","287.08","278.36","12.49K","0.50%"
"Jun 05, 2014","278.76","286.08","286.08","278.76","5.89K","-1.19%"
"Jun 04, 2014","282.13","276.98","282.13","276.98","27.92K","2.00%"
"Jun 03, 2014","276.58","276.78","277.18","276.58","7.59K","-0.07%"
"Jun 02, 2014","276.78","279.16","279.16","276.78","14.22K","-0.85%"
"May 30, 2014","279.16","279.95","279.95","279.16","0.66K","-0.28%"
"May 29, 2014","279.95","282.13","282.13","277.18","6.91K","-0.77%"
"May 28, 2014","282.13","282.13","287.08","281.93","8.25K","0.35%"
"May 27, 2014","281.14","288.07","288.07","279.16","22.24K","-1.93%"
"May 26, 2014","286.68","287.08","287.08","286.28","2.88K","-0.14%"
"May 23, 2014","287.08","287.08","288.07","286.68","2.45K","0.00%"
"May 22, 2014","287.08","289.05","289.05","286.48","4.86K","-0.62%"
"May 21, 2014","288.86","289.05","289.05","286.48","20.72K","-0.07%"
"May 20, 2014","289.05","292.02","292.02","287.08","6.53K","-0.21%"
"May 19, 2014","289.65","290.05","291.04","287.08","15.04K","-0.14%"
"May 16, 2014","290.05","291.83","291.83","290.05","14.72K","-0.61%"
"May 15, 2014","291.83","292.02","292.02","291.04","182.56K","-0.07%"
