"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 04, 1999","1,240.90","1,243.25","1,261.00","1,226.50","25.07K","-0.37%"
"Dec 31, 1998","1,245.50","1,242.00","1,249.00","1,234.25","9.71K","0.27%"
"Dec 30, 1998","1,242.10","1,254.50","1,256.75","1,240.75","14.29K","-1.00%"
"Dec 29, 1998","1,254.60","1,233.75","1,255.25","1,231.50","15.09K","1.71%"
"Dec 28, 1998","1,233.50","1,237.75","1,249.00","1,231.50","9.63K","-0.48%"
"Dec 24, 1998","1,239.50","1,241.50","1,242.75","1,237.00","2.93K","-0.25%"
"Dec 23, 1998","1,242.60","1,214.50","1,243.50","1,212.00","14.69K","2.19%"
"Dec 22, 1998","1,216.00","1,214.25","1,223.00","1,203.50","17.18K","0.12%"
"Dec 21, 1998","1,214.50","1,195.50","1,225.25","1,191.50","17.56K","2.90%"
"Dec 18, 1998","1,180.28","1,181.50","1,182.50","1,177.00","0.22K","0.02%"
"Dec 17, 1998","1,180.10","1,165.25","1,183.00","1,140.00","0.84K","1.50%"
"Dec 16, 1998","1,162.70","1,163.25","1,168.75","1,138.00","1.05K","-0.01%"
"Dec 15, 1998","1,162.80","1,137.50","1,164.00","1,137.00","1.67K","2.31%"
"Dec 14, 1998","1,136.50","1,161.00","1,161.00","1,135.50","2.49K","-2.31%"
"Dec 11, 1998","1,163.40","1,165.50","1,169.50","1,154.00","2.49K","-0.26%"
"Dec 10, 1998","1,166.40","1,185.00","1,189.50","1,163.75","4.86K","-1.53%"
"Dec 09, 1998","1,184.50","1,182.00","1,187.50","1,176.50","27.27K","0.25%"
"Dec 08, 1998","1,181.50","1,187.25","1,195.50","1,173.25","28.20K","-0.51%"
"Dec 07, 1998","1,187.50","1,180.75","1,191.75","1,177.25","23.81K","0.62%"
"Dec 04, 1998","1,180.20","1,152.00","1,185.25","1,150.50","30.88K","2.36%"
"Dec 03, 1998","1,153.00","1,172.00","1,180.75","1,149.50","28.66K","-1.65%"
"Dec 02, 1998","1,172.30","1,174.75","1,177.75","1,158.50","31.65K","-0.16%"
"Dec 01, 1998","1,174.20","1,162.75","1,179.00","1,151.25","35.63K","1.01%"
"Nov 30, 1998","1,162.50","1,195.25","1,197.50","1,162.00","29.18K","-2.65%"
"Nov 27, 1998","1,194.20","1,186.25","1,196.25","1,185.50","3.00K","0.68%"
"Nov 25, 1998","1,186.10","1,187.50","1,191.00","1,182.00","12.94K","-0.06%"
"Nov 24, 1998","1,186.80","1,193.75","1,198.00","1,184.25","22.75K","-0.61%"
"Nov 23, 1998","1,194.10","1,167.50","1,195.00","1,167.50","24.17K","2.28%"
"Nov 20, 1998","1,167.50","1,157.75","1,167.75","1,156.50","17.92K","0.76%"
"Nov 19, 1998","1,158.70","1,149.50","1,159.00","1,147.25","23.08K","0.76%"
"Nov 18, 1998","1,150.00","1,143.50","1,151.00","1,136.00","22.11K","0.57%"
"Nov 17, 1998","1,143.50","1,142.00","1,157.50","1,132.50","21.28K","0.11%"
"Nov 16, 1998","1,142.30","1,134.75","1,144.50","1,129.75","18.65K","0.79%"
"Nov 13, 1998","1,133.30","1,123.50","1,134.00","1,121.00","18.71K","0.85%"
"Nov 12, 1998","1,123.80","1,126.00","1,132.00","1,118.25","24.73K","-0.21%"
"Nov 11, 1998","1,126.20","1,130.25","1,142.00","1,121.25","21.83K","-0.25%"
"Nov 10, 1998","1,129.00","1,136.25","1,140.50","1,128.00","23.80K","-0.66%"
"Nov 09, 1998","1,136.50","1,146.50","1,149.25","1,127.50","23.49K","-1.00%"
"Nov 06, 1998","1,148.00","1,140.75","1,148.75","1,135.25","23.76K","0.64%"
"Nov 05, 1998","1,140.70","1,124.00","1,142.75","1,113.50","26.76K","1.43%"
"Nov 04, 1998","1,124.60","1,113.75","1,133.50","1,113.50","26.24K","0.95%"
"Nov 03, 1998","1,114.00","1,120.50","1,121.75","1,111.50","21.09K","-0.64%"
"Nov 02, 1998","1,121.20","1,105.00","1,121.50","1,101.75","24.02K","1.45%"
"Oct 30, 1998","1,105.20","1,096.75","1,110.25","1,095.00","18.79K","0.79%"
"Oct 29, 1998","1,096.50","1,071.00","1,097.50","1,069.00","22.50K","2.38%"
"Oct 28, 1998","1,071.00","1,073.50","1,079.25","1,065.00","23.98K","-0.33%"
"Oct 27, 1998","1,074.50","1,080.50","1,094.00","1,067.75","26.24K","-0.56%"
"Oct 26, 1998","1,080.50","1,072.00","1,090.00","1,069.75","18.23K","0.60%"
"Oct 23, 1998","1,074.10","1,087.00","1,087.75","1,072.75","17.75K","-1.16%"
"Oct 22, 1998","1,086.70","1,072.75","1,088.25","1,067.00","21.10K","1.30%"
"Oct 21, 1998","1,072.80","1,072.75","1,081.75","1,063.50","23.51K","-0.11%"
"Oct 20, 1998","1,074.00","1,068.50","1,093.00","1,067.50","23.55K","0.42%"
"Oct 19, 1998","1,069.50","1,066.00","1,074.00","1,058.50","17.34K","0.31%"
"Oct 16, 1998","1,066.20","1,061.50","1,072.00","1,054.75","18.34K","0.21%"
"Oct 15, 1998","1,064.00","1,010.75","1,085.00","1,004.00","24.92K","5.26%"
"Oct 14, 1998","1,010.80","1,001.75","1,023.00","993.00","21.67K","0.78%"
"Oct 13, 1998","1,003.00","1,005.25","1,014.00","993.50","20.80K","-0.22%"
"Oct 12, 1998","1,005.20","991.50","1,019.00","986.50","12.85K","1.38%"
"Oct 09, 1998","991.50","970.00","994.75","958.00","21.31K","2.29%"
"Oct 08, 1998","969.30","979.50","985.00","929.25","30.03K","-0.99%"
"Oct 07, 1998","979.00","994.00","1,018.00","964.50","31.61K","-1.54%"
"Oct 06, 1998","994.30","994.50","1,019.00","982.00","28.67K","-0.02%"
"Oct 05, 1998","994.50","1,011.75","1,013.50","970.00","35.42K","-1.83%"
"Oct 02, 1998","1,013.00","994.25","1,016.50","978.50","30.14K","1.83%"
"Oct 01, 1998","994.80","1,026.50","1,033.00","987.50","29.60K","-3.04%"
"Sep 30, 1998","1,026.00","1,057.50","1,057.50","1,022.00","21.74K","-2.98%"
"Sep 29, 1998","1,057.50","1,061.00","1,068.00","1,043.00","19.41K","-0.54%"
"Sep 28, 1998","1,063.20","1,050.25","1,072.00","1,049.00","21.41K","1.16%"
"Sep 25, 1998","1,051.00","1,039.00","1,063.50","1,032.00","18.79K","-0.27%"
"Sep 24, 1998","1,053.80","1,078.00","1,080.75","1,041.00","16.50K","-2.22%"
"Sep 23, 1998","1,077.70","1,039.25","1,079.25","1,034.75","19.02K","3.67%"
"Sep 22, 1998","1,039.50","1,031.00","1,044.75","1,030.25","16.26K","0.87%"
"Sep 21, 1998","1,030.50","1,030.00","1,038.00","999.50","13.73K","0.93%"
"Sep 18, 1998","1,021.00","1,017.00","1,024.50","1,015.00","0.47K","0.15%"
"Sep 17, 1998","1,019.50","1,047.00","1,048.00","1,015.25","0.64K","-2.70%"
"Sep 16, 1998","1,047.75","1,035.00","1,049.50","1,030.00","0.78K","1.06%"
"Sep 15, 1998","1,036.75","1,030.50","1,039.00","1,021.00","1.10K","0.63%"
"Sep 14, 1998","1,030.25","1,017.00","1,041.50","1,010.50","0.99K","6.27%"
"Sep 11, 1998","969.50","972.00","1,016.00","958.00","2.02K","0.00%"
"Sep 10, 1998","969.50","1,002.50","1,003.75","966.00","6.01K","-3.34%"
"Sep 09, 1998","1,003.00","1,026.50","1,029.00","1,003.00","23.00K","-2.38%"
"Sep 08, 1998","1,027.50","977.50","1,027.50","977.00","17.97K","5.28%"
"Sep 04, 1998","976.00","985.00","994.25","954.50","18.21K","-0.96%"
"Sep 03, 1998","985.50","991.25","991.75","965.00","22.14K","-0.53%"
"Sep 02, 1998","990.75","999.75","1,015.00","986.00","22.28K","-0.88%"
"Sep 01, 1998","999.50","951.75","1,004.75","935.00","29.57K","4.33%"
"Aug 31, 1998","958.00","1,030.75","1,041.00","952.00","29.31K","-7.08%"
"Aug 28, 1998","1,031.00","1,035.50","1,057.00","1,020.00","26.27K","-0.48%"
"Aug 27, 1998","1,036.00","1,087.75","1,090.00","1,036.50","27.30K","-4.76%"
"Aug 26, 1998","1,087.75","1,093.50","1,096.50","1,077.50","25.42K","-0.71%"
"Aug 25, 1998","1,095.50","1,093.00","1,111.00","1,088.25","20.27K","0.21%"
"Aug 24, 1998","1,093.25","1,086.75","1,098.75","1,080.50","21.72K","-0.11%"
"Aug 21, 1998","1,094.50","1,094.25","1,096.00","1,055.25","23.52K","0.00%"
"Aug 20, 1998","1,094.50","1,102.75","1,105.50","1,092.75","19.72K","-0.75%"
"Aug 19, 1998","1,102.75","1,106.75","1,113.00","1,098.00","19.25K","-0.29%"
"Aug 18, 1998","1,106.00","1,085.00","1,107.00","1,080.75","19.32K","1.98%"
"Aug 17, 1998","1,084.50","1,063.25","1,087.50","1,048.00","22.80K","2.09%"
"Aug 14, 1998","1,062.25","1,075.25","1,089.00","1,059.75","20.23K","-1.25%"
