"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 19, 2019","87.00","88.15","88.15","87.00","1.29M","-1.25%"
"Mar 18, 2019","88.10","88.70","88.70","87.60","2.18M","-0.90%"
"Mar 15, 2019","88.90","87.35","88.90","86.00","2.38M","1.66%"
"Mar 14, 2019","87.45","86.10","87.45","85.05","655.48K","0.92%"
"Mar 13, 2019","86.65","85.10","87.15","85.10","686.38K","1.82%"
"Mar 12, 2019","85.10","84.60","85.55","84.10","1.03M","1.31%"
"Mar 11, 2019","84.00","86.30","86.55","84.00","1.73M","-2.67%"
"Mar 08, 2019","86.30","88.20","88.25","86.10","1.13M","-2.15%"
"Mar 07, 2019","88.20","86.35","88.80","86.35","2.17M","2.14%"
"Mar 06, 2019","86.35","83.90","86.90","83.90","1.03M","2.92%"
"Mar 05, 2019","83.90","85.15","86.95","83.90","944.61K","-1.47%"
"Mar 04, 2019","85.15","83.35","85.40","83.30","1.51M","1.37%"
"Mar 01, 2019","84.00","84.20","85.95","83.30","3.50M","0.00%"
"Feb 28, 2019","84.00","87.00","87.00","84.00","2.21M","-2.89%"
"Feb 27, 2019","86.50","85.05","87.20","84.80","1.46M","1.88%"
"Feb 26, 2019","84.90","86.90","86.90","84.65","2.65M","-1.34%"
"Feb 22, 2019","86.05","89.00","89.05","85.70","4.91M","-3.26%"
"Feb 21, 2019","88.95","89.75","89.75","88.70","1.89M","-0.89%"
"Feb 20, 2019","89.75","89.55","89.95","89.55","1.76M","0.22%"
"Feb 19, 2019","89.55","89.20","90.00","89.20","2.07M","0.39%"
"Feb 18, 2019","89.20","89.55","91.00","89.20","2.99M","0.00%"
"Feb 15, 2019","89.20","90.90","92.00","89.20","8.81M","-1.00%"
"Feb 14, 2019","90.10","89.95","90.55","88.80","1.83M","1.69%"
"Feb 13, 2019","88.60","90.00","90.15","88.50","1.92M","-1.12%"
"Feb 12, 2019","89.60","90.65","91.50","89.60","1.82M","-1.16%"
"Feb 11, 2019","90.65","92.00","92.70","90.65","1.83M","-1.15%"
"Feb 08, 2019","91.70","93.00","93.00","91.60","1.88M","-1.40%"
"Feb 07, 2019","93.00","93.00","93.40","92.60","4.33M","0.00%"
"Feb 06, 2019","93.00","91.95","93.50","91.35","2.47M","1.75%"
"Feb 04, 2019","91.40","91.50","92.00","91.25","1.09M","-0.65%"
"Feb 01, 2019","92.00","91.05","92.30","91.05","1.45M","1.10%"
"Jan 31, 2019","91.00","91.00","92.70","90.55","2.52M","0.00%"
"Jan 30, 2019","91.00","91.55","92.20","90.25","1.74M","0.00%"
"Jan 29, 2019","91.00","92.10","92.15","90.20","2.53M","-1.19%"
"Jan 28, 2019","92.10","91.80","92.70","91.80","3.53M","1.04%"
"Jan 25, 2019","91.15","92.95","93.60","91.05","1.96M","-1.78%"
"Jan 24, 2019","92.80","92.00","92.80","91.45","1.39M","2.09%"
"Jan 23, 2019","90.90","90.95","92.50","90.70","1.38M","-2.05%"
"Jan 22, 2019","92.80","91.90","92.80","90.40","2.38M","0.87%"
"Jan 21, 2019","92.00","93.95","93.95","91.20","1.74M","-1.18%"
"Jan 18, 2019","93.10","93.00","94.85","92.75","1.93M","0.11%"
"Jan 17, 2019","93.00","94.35","94.35","92.50","2.02M","-1.59%"
"Jan 16, 2019","94.50","93.40","94.50","92.00","2.18M","0.75%"
"Jan 15, 2019","93.80","91.90","93.85","91.00","2.30M","2.07%"
"Jan 14, 2019","91.90","89.95","92.30","89.30","1.84M","2.11%"
"Jan 11, 2019","90.00","92.50","93.00","89.70","7.43M","-4.76%"
"Jan 10, 2019","94.50","93.70","95.65","92.50","3.57M","1.61%"
"Jan 09, 2019","93.00","92.50","93.50","91.80","2.31M","1.31%"
"Jan 08, 2019","91.80","94.70","94.70","91.80","1.46M","-1.29%"
"Jan 07, 2019","93.00","94.00","95.70","93.00","2.52M","-0.53%"
"Jan 04, 2019","93.50","94.55","95.05","93.50","2.92M","-1.58%"
"Jan 03, 2019","95.00","94.00","95.00","92.50","1.96M","1.06%"
"Jan 02, 2019","94.00","94.00","94.50","92.55","921.05K","0.00%"
"Dec 28, 2018","94.00","93.55","94.50","92.95","1.53M","0.53%"
"Dec 27, 2018","93.50","92.50","94.00","91.90","1.82M","1.08%"
"Dec 26, 2018","92.50","90.80","92.50","90.80","1.14M","1.98%"
